0,1,2,3,12,22,27,28,35,36
0,1,2,3,21,22,23,28,35,36
0,1,3,9,11,12,24,27,33,35
0,1,3,9,11,12,22,30,33,36
0,1,2,10,11,12,23,29,33,39
0,1,2,3,11,22,23,28,29,34
0,1,2,3,11,12,23,27,28,29
0,1,2,3,11,12,23,27,29,38
0,1,2,3,11,12,20,21,22,27
0,1,2,3,11,12,20,21,26,27
0,1,2,3,11,12,20,27,29,38
0,1,2,3,11,12,20,21,26,30
0,1,2,3,11,23,25,26,28,29
0,1,2,3,11,23,25,26,28,31
0,1,2,3,11,25,26,28,29,32
0,1,3,9,11,12,21,23,29,35
0,1,2,3,11,12,20,23,27,39
0,1,2,3,11,12,20,23,28,38
0,1,2,3,11,22,23,25,26,29
